id,Depth,age,N,C,S,OM,MM,MM_no_CaCO3,CaCO3,TOC,TOC_N,microcharcoal,P,Na,K,Ca,Mg,Fe,Mn,Cu,Zn ,Pb,FeMn,NaK,CuZn,CaFe,FeS,erosion,CaMg,TOCS,FeP
251,"2,5",,"1,60297286510468","43,6695823669434","1,30232512950897","80,1100435246777","19,8899564753223","19,8899564753223",0,"43,1428123669434","31,3999582840602",3273,"0,187561098546931","0,18300665581869","4,26262729136454","11,898036187787","3,47645472789331","11,257551004913","0,0633548709430116","27,386207137339","114,125473615469",,"177,690378614129","0,0429328306956216","0,239965769864958","1,05689382909253","0,864419394959965","0,665831617087224","3,42246257151667","33,1275281336312","60,0207137414275"
253,"2,52",,"1,67655599117279","39,9572296142578","1,0486968755722","74,3204470825195","25,6795529174805","25,6795529174805",0,"39,9572296142578","27,8050766742906",3239,"0,247288","0,200912","5,00291","10,26172","4,019821","11,223929","0,060029128","47,92832","127,29873",,"186,974713342496","0,0401590274460264","0,376502734944803","0,914271642309926","1,07027390482839","0,898839863102872","2,55278033524378","38,1017914184743","45,3880859564556"
255,"2,54",,"1,53831923007965","40,399242401123","0,904085218906403","75,5373399312507","24,4626600687493","24,4626600687493",0,"39,859323401123","30,2294498168427",3211,"0,813727864615506","0,227929454941348","5,22853369293504","10,4996641988204","4,38728598071846","10,3285855324548","0,0593016984117562","50,2255923031441","139,36905289748",,"174,170147046028","0,0435933797747797","0,360378371374095","1,0165636103635","1,1424349515357","0,937529900213451","2,39320259608447","44,0880157838855","12,6929234964015"
257,"2,56",,"1,57991850376129","38,4955558776855","0,94655579328537","71,2167783737183","28,7832216262817","28,7832216262817",0,"38,4955558776855","28,4264547509125",2227,"0,9283","0,212291","5,77287","10,2021","4,66261","11,726172","0,0640498573","42,938221","117,8829",,"183,078815384027","0,0367739096844377","0,364244695371424","0,870028172876877","1,23882523177002","1,0436842414797","2,18806634052601","40,6690827426797","12,6318776257675"
259,"2,58",,"1,50599634647369","39,3078002929687","0,961111962795258","72,782352027342","27,217647972658","27,217647972658",0,"38,9283152929687","30,1570239185107",4772,"1,02055521834377","0,249493076308777","6,15536031223049","11,9635722837938","4,83930877211778","12,4800498405236","0,0702549067327359","30,0100605024105","104,001379638643",,"177,639547483854","0,0405326518113071","0,288554446168711","0,958615745663713","1,29850114488505","0,939866612908645","2,47216551932443","40,5034135458592","12,2286865190667"
261,"2,6",,"1,36466407775879","37,2367897033691","1,11959600448608","70,3775325393677","29,6224674606323","29,6224674606323",0,"37,2367897033691","31,834150270845",4002,"1,0873","0,212982","5,99281","11,2761","4,223981","12,382719","0,0692832332","22,009283","92,9382",,"178,726055758033","0,0355395882732808","0,236816325256999","0,910631986399756","1,10599885587158","0,924945060792295","2,66954325788871","33,2591305740337","11,3885027131426"
263,"2,62",,"1,3331116437912","38,0707244873047","1,07644236087799","74,9217793497483","25,0782206502517","25,0782206502517",0,"37,7733194873047","33,0571508698721",2289,"1,24931554705311","0,229760451964609","4,94191250281753","11,5552721722889","4,07167267738733","12,4452483984292","0,0680477373224106","23,2262054575629","88,4337254508875",,"182,889966487255","0,0464922136589056","0,262639681175275","0,928488673134666","1,15614628806306","0,799924527466889","2,83796687205798","35,0908890806705","9,96165334513372"
265,"2,64",,"1,27263820171356","33,7614097595215","0,98614764213562","61,1081516647339","38,8918483352661","38,8918483352661",0,"33,7614097595215","30,950124971161",2162,"0,77281","0,255261","6,44938","11,47261","4,298311","14,827182","0,083049882","30,92831","103,842",,"178,533450535186","0,0395791533449727","0,297840083973729","0,773755255718855","1,50354585525246","0,959062671876757","2,66909723377392","34,2356542945305","19,1860638449295"
267,"2,66",,"1,23555648326874","33,2360458374023","1,03659689426422","65,2827972533429","34,7172027466571","34,7172027466571",0,"32,8458688374023","31,0145111366535",2218,"0,487256286721308","0,282484024387325","7,22621305036466","11,6275189923364","5,75171275422783","15,6106521413544","0,0927202403513092","32,5440120141221","102,036112836619",,"168,362938687464","0,0390915715352552","0,318946019300362","0,744845179243588","1,50595204632895","1,1404332977413","2,02157504889122","31,686250478993","32,0378670666246"
269,"2,68",,"1,33908951282501","34,363655090332","1,12904024124146","65,6345812225342","34,3654187774658","34,3654187774658",0,"34,363655090332","29,9389477363188",4118,"0,5831","0,312092","7,55604","11,0291","6,001291","14,827182","0,09405922","34,92733","112,08327",,"157,636667622802","0,0413036458250618","0,311619477197623","0,743843300770167","1,31325540564405","1,25752989817846","1,83778790263628","30,4361650144081","25,4281975647402"
271,"2,7",,"1,32717573642731","34,0481796264648","1,04621160030365","64,7528030702085","35,2471969297915","35,2471969297915",0,"33,8158446264648","29,7261452632325",2662,"0,497429136985004","0,308616381393219","7,9202186228268","12,0992126684903","6,23818968650028","16,0194633775334","0,0935063922035539","36,5674316579979","119,661623810319",,"171,319446724676","0,0389656392190688","0,305590301164245","0,755282020586215","1,5311877036045","1,19569967791346","1,93953907728608","32,3221847441284","32,2045135406219"
273,"2,72",,"1,28060817718506","34,0783233642578","0,884512841701508","65,0895976257324","34,9104023742676","34,9104023742676",0,"34,0783233642578","31,0462205640141",4228,"0,4872","0,278271","7,02921","11,72812","6,077182","13,49281","0,097283112","34,928311","111,4328",,"138,696323777142","0,0395878057420393","0,31344730635863","0,869212565803565","1,52545100125899","1,14124539994475","1,92986157070827","38,5277881310377","27,6946018062397"
275,"2,74",3225,"1,28470861911774","35,4725341796875","1,14525771141052","68,1060994361866","31,8939005638134","31,8939005638134",0,"35,3290291796875","32,0829175552204",2887,"0,339736486630787","0,259922000469844","6,91679699246112","11,9730566803348","5,36148428690414","17,0993499994661","0,0984857071160087","32,9038740816675","103,761489834273",,"173,622655512077","0,0375783763428568","0,317110655737705","0,700205369251385","1,49305696255964","1,047201530452","2,23316082629953","30,8481041670312","50,3312145511441"
277,"2,76",,"1,29342675209045","35,8183403015137","1,30396211147308","68,7712133789063","31,2287866210937","31,2287866210937",0,"35,8183403015137","32,3080248785336",3331,"0,42312","0,260211","7,330293","11,00921","5,44392","16,2032","0,097029831","30,112973","97,82983",,"166,991942921141","0,0354980353445626","0,307809724293705","0,679446652513084","1,24261279200017","1,18395634200819","2,02229459654073","27,4688505029105","38,2945736434108"
279,"2,78",,"1,32611060142517","34,4561996459961","1,21135532855988","66,4381325497877","33,5618674502123","33,5618674502123",0,"34,1265296459961","30,0233514038776",3229,"0,489516750726255","0,258228733035104","7,64732425778176","11,2820927232534","5,56927832985597","16,6805902029447","0,0965654365164318","29,4112944880796","100,624788094781",,"172,738723136267","0,0337672007006027","0,292286771927174","0,676360523577981","1,37701876647337","1,19435566177364","2,02577282998625","28,1721876656683","34,0756269896731"
281,"2,8",,"1,25819730758667","33,7603950500488","1,14383411407471","66,5079782485962","33,4920217514038","33,4920217514038",0,"33,7603950500488","31,3044125280622",3887,"0,4982","0,264403","7,22021","11,62761","5,272871","16,882718","0,0912201129","28,39842","97,8273",,"185,076705819337","0,0366198490071618","0,290291360387131","0,688728556622222","1,47597608711444","1,09717164576383","2,20517626924687","29,5151146784593","33,8874307507025"
283,"2,82",,"1,2398829460144","34,7477798461914","1,05822610855103","67,6573335418948","32,3426664581052","32,3426664581052",0,"34,3974278461914","32,366226679883",3227,"0,483104495273856","0,280873776715798","7,1418190629593","11,6326209710598","5,45319601608258","15,2864243532125","0,0920446552841761","27,7300744446937","95,9775351569194",,"166,076175808554","0,0393280443315255","0,288922552546866","0,760977237205582","1,44453290555678","1,10687770948533","2,13317491921303","32,5047998421529","31,6420660597397"
285,"2,84",3385,"1,24307334423065","33,882884979248","0,972742259502411","65,0551391601563","34,9448608398438","34,9448608398438",0,"33,882884979248","31,8002414413084",3662,"0,49811","0,300291","7,54053","11,00928","5,559381","15,404223","0,093049283","27,7780918","99,82983",,"165,549077901009","0,0398235933017971","0,278254423552559","0,714692328201169","1,58358731200593","1,21717333013603","1,98030680034342","34,8323357479917","30,9253437995623"
287,"2,86",,"1,14946722984314","32,8646545410156","0,937431514263153","64,5485510078732","35,4514489921268","35,4514489921268",0,"32,5525345410156","33,0396169447134",3442,"0,479202322639809","0,313848681703066","7,33943706950881","11,8607858892212","5,65042211351407","15,4472585531685","0,0931771540992019","26,4666473858016","100,187699428394",,"165,783755712505","0,042761955546554","0,264170627100962","0,767824649817124","1,64782795523047","1,12165483712306","2,09909731537647","34,7252402396593","32,2353582680346"
289,"2,88",,"1,11925983428955","33,4543571472168","0,987063586711884","65,9050835800171","34,0949164199829","34,0949164199829",0,"33,4543571472168","34,871333842864",3271,"0,4562","0,3229182","8,12207","10,28712","5,898281","14,587282","0,095928332","25,37623","102,30823",,"152,064376559784","0,0397581158497772","0,248037034752727","0,705211567172007","1,47784622960242","1,39429395204878","1,74408781134707","33,8928085258016","31,9756291100395"
291,"2,9",,"1,00485169887543","32,2710647583008","0,71825098991394","62,8675291350369","37,1324708649631","29,7344708649631","7,398","31,8173352827168","36,9409978985414",3631,"0,438164775590379","0,396453496990105","8,77996706817717","11,5531820926924","6,24191491273442","14,9336579507012","0,0979362846374097","29,0153094951145","99,1103379028741",,"152,483402918441","0,0451543261963981","0,292757648788857","0,773633769491147","2,07916983901276","1,33455314338497","1,85090348942794","44,2983521491966","34,082287720595"
293,"2,92",,"0,979292392730713","31,7521476745605","0,617323815822601","60,9641235351563","39,0358764648438","33,7577044648438","5,278172","31,7521476745605","37,8274890747301",3123,"0,41982","0,38727","8,22831","11,87129","6,21982","14,599382","0,10230922","25,92733","98,28732",,"142,698595493153","0,047065557811993","0,263791199108898","0,813136473858962","2,36494715185189","1,24968727071784","1,90862275757176","51,4351574663452","34,7753370492116"
295,"2,94",,"0,948124051094055","33,1079177856445","0,678903818130493","61,3449483025319","38,6550516974681","34,6230516974681","4,032","32,7115275007165","40,2515353416028",5772,"0,428273160156604","0,398000875770534","8,01510245113917","11,1879012767827","6,20836329540351","15,1723967056897","0,107629123939356","24,9741035257988","96,2042575935117",,"140,969248381494","0,0496563678626426","0,259594576690368","0,737385232788384","2,23483743948739","1,30689986089312","1,80206936102884","48,1828598206956","35,4269146825397"
297,"2,96",,"0,863535284996033","34,8417778015137","0,722556173801422","65,8509600448608","34,1490399551392","33,6958399551392","0,4532","34,8417778015137","47,0724722830745",3009,"0,42102","0,400291","8,229382","12,00291","6,459382","15,398233","0,102200871","22,38232","94,95823",,"150,666357823898","0,0486416841507661","0,235707005069492","0,779499180198144","2,13107763220522","1,25711639927318","1,85821337087666","48,2201648325949","36,573637831932"
299,"2,98",,"0,855117797851563","33,7582092285156","0,582021653652191","64,9474557522124","35,0525442477876","35,0525442477876",0,"33,3777522285156","45,5384170825408",3223,"0,405445371136922","0,346925581460663","8,85993143402","11,5170898714239","6,30659972305916","14,5704454846788","0,0964466104823334","29,8571991717203","90,0285954616669",,"151,072654723804","0,0391566891960984","0,331641285956007","0,790441849120839","2,50341982866945","1,34699450223374","1,82619642551807","57,3479560752936","35,9368894601542"
301,3,,"0,961551785469055","33,9155158996582","0,658226907253265","66,8135663223267","33,1864336776733","33,1864336776733",0,"33,9155158996582","41,1502557437745",3771,"0,410928","0,300921","7,11201","12,23921","6,219281","14,598233","0,098827399","27,82812","92,93847",,"147,714430893805","0,0423116671658223","0,299425200350296","0,838403524590956","2,21781164506286","1,11381469882452","1,96794613396629","51,5255689579529","35,5250384495581"
303,"3,02",,"1,00661182403564","35,3637542724609","0,694760918617249","66,5096157964621","33,4903842035379","22,3843842035379","11,106","34,9742983181313","40,5353355320561",1185,"0,382576849880259","0,297669645351368","6,99245670222462","12,4933408047647","5,42246796857088","14,3547505183348","0,108231964299324","24,9177077323198","97,081328566115",,"132,629492694372","0,0425701091944789","0,256668384130633","0,870327964864832","2,06614248638286","1,01754963022369","2,30399531674088","50,3400484698234","37,521220959469"
305,"3,04",3400,"1,06622731685638","36,3749618530273","0,781136751174927","68,7486779022217","31,2513220977783","30,4886120977783","0,76271","36,3749618530273","39,8015083878354",2875,"0,39822","0,278271","5,87281","12,03982","5,209112","13,782733","0,102039982","21,92832","104,9273",,"135,071887801783","0,0473829393424953","0,208985840672542","0,873543730405283","1,76444559537995","0,94355173083983","2,31129989142103","46,5667014108796","34,6108507859977"
307,"3,06",,"1,1340663433075","38,2068099975586","1,21517181396484","73,2777802015618","26,7222197984382","26,7222197984382",0,"37,7533179975586","38,8385899323667",2393,"0,47787171122989","0,245069428604559","5,92021007709494","13,2847721135437","4,5398304236017","12,1006575769211","0,101372965608404","24,0057475926172","103,281256603669",,"119,367698323684","0,0413953939831836","0,232430824159476","1,09785538753539","0,99579807874569","0,805818107966445","2,9262705594638","31,0682963213059","25,3219792939361"
309,"3,08",,"1,32621741294861","38,4221229553223","1,397256731987","74,154697303772","25,845302696228","25,845302696228",0,"38,4221229553223","33,799744805703",4235,"0,42392","0,2899881","6,78271","10,87298","5,02912","12,334829","0,10000293","23,02112","105,9273",,"123,344676000993","0,0427540171996149","0,217329432544774","0,881486074918428","0,882789019198997","1,11301759959091","2,16200448587427","27,4982557433688","29,0970678429892"
311,"3,1",,"1,28720414638519","34,0478172302246","0,84483277797699","66,9548189893973","33,0451810106027","30,8311810106027","2,214","33,6746676080294","30,5212753701083",2237,"0,564024784184189","0,302797651382622","6,37571777243507","12,7465816633989","4,96241891910026","12,7055985583338","0,0978932144286272","25,2188907275673","115,642936856948",,"129,790390809951","0,0474923235610811","0,218075495252801","1,00322559420376","1,50391875049619","0,913259307500791","2,56862265584583","39,8595656866744","22,5266671157214"
313,"3,12",,"1,44295608997345","34,4354362487793","0,934390544891357","67,1491006851196","32,8508993148804","30,0610993148804","2,7898","34,4354362487793","27,84192526906",1827,"0,5394","0,31221","7,22102","12,76172","5,377261","13,493822","0,09982312","26,77281","112,39822",,"135,177321646528","0,0432362740997809","0,238196031930043","0,945745393706839","1,44413083734371","1,01165759787866","2,3732751674133","36,85336547662","25,016355209492"
315,"3,14",,"1,43562316894531","34,6756019592285","0,784121036529541","65,3870491457498","34,6129508542502","31,8049508542502","2,808","34,3468187169885","27,9121216277053",2008,"0,537626721013516","0,322908618266932","7,31353058809863","12,4884823703449","5,5365374341821","13,5505014338717","0,109388625303331","28,0574070249433","109,633055727285",,"123,874867211253","0,0441522209249256","0,255921052631579","0,921625109689881","1,72811349301954","1,05481004415942","2,25564850212013","43,8029553052229","25,204293061042"
317,"3,16",,"1,45008885860443","33,7112770080566","0,860593438148499","61,0174113845825","38,9825886154175","37,0897886154175","1,8928","33,7112770080566","27,1223538769322",2008,"0,50029","0,322182","7,28271","12,76271","5,229182","14,592833","0,11798283","28,29832","103,94833",,"123,686073643089","0,0442393010294245","0,272234484190366","0,874587545817868","1,69567095833259","1,00559160241046","2,44067045285477","39,1721288051927","29,1687481260869"
319,"3,18",,"1,41156184673309","32,9385681152344","0,79792982339859","64,6607840300883","35,3392159699117","33,8632159699117","1,476","32,5799183732824","26,9275518156",3228,"0,493865952008947","0,331327635336598","7,47794817227639","12,1554270107095","5,6289475719682","14,011623008994","0,11623838367151","28,008904281567","107,354520147375",,"120,542135621835","0,0443072922817192","0,260901024410678","0,867524554643455","1,7559969057573","1,10553280997381","2,15944932072964","40,8305560437835","28,3713079470199"
321,"3,2",,"1,36722469329834","33,3262901306152","0,794766008853912","65,652791557312","34,347208442688","34,108938442688","0,23827","33,3262901306152","28,4376606198167",3534,"0,51028","0,3650493","8,450292","12,72611","5,882791","13,78273","0,118928311","30,44582","119,28832",,"115,891076599919","0,0431996077768674","0,255228843863339","0,92333739397057","1,7341871502375","1,15495876587583","2,16327760071707","41,9322036415136","27,0101316924042"
323,"3,22",,"1,31992852687836","30,5864810943604","0,740565121173859","61,5727981989675","38,4272018010325","38,4272018010325",0,"30,1581800943603","26,6564004996787",4334,"0,509379716749218","0,37935011102382","8,62870101884984","11,6802922108017","6,29045407799342","15,4904462898629","0,121067393453841","31,055416719534","116,74798813265",,"127,948953454333","0,0439637565602413","0,266003870527075","0,75403200090145","2,09170616424781","1,30977076016294","1,85682815039763","40,72319804443","30,410410506175"
325,"3,24",,"1,37842285633087","33,6626853942871","0,851324319839478","67,99862449646","32,00137550354","32,00137550354",0,"33,6626853942871","28,4913535636953",2338,"0,5123","0,34432","8,00291","11,23928","6,028712","15,492822","0,12029832","30,45821","114,59823",,"128,786686297864","0,0430243498927265","0,265782551789849","0,725450792631581","1,81984957306532","1,27908033254799","1,86429207432699","39,541552625484","30,2416982236971"
327,"3,26",,"1,32434248924255","29,6846923828125","0,87168949842453","61,5901286743896","38,4098713256104","38,4098713256104",0,"29,2439983828125","25,7622166398926",2002,"0,564520772279833","0,351895962020405","8,31586977276579","11,5115993616211","5,99151992935324","15,9845058033357","0,124540294111699","29,1080332421522","113,111942664105",,"128,348065317714","0,0423161944133437","0,25733828415087","0,720172365868129","1,8337384851172","1,27343605381304","1,92131537528971","33,548641386259","28,3151773827238"
329,"3,28",,"1,37040758132935","31,005859375","0,837442994117737","63,251953125","36,748046875","36,748046875",0,"31,005859375","26,3961635187957",3339,"0,52239","0,32231","7,99289","11,00291","5,772671","15,45877","0,12520832","32,018232","127,8392",,"123,464399170918","0,0403245884780098","0,250457074199463","0,711758438737364","1,84594893128053","1,2803768275847","1,90603448559601","37,0244417742909","29,5923926568273"
331,"3,29999999999999",,"1,32870900630951","31,4797134399414","0,969079732894897","62,1206625559183","37,8793374440817","37,8793374440817",0,"31,0635354399414","27,2751905605405",3738,"0,480762928303161","0,334458410565163","7,77504255136693","11,077535627464","5,60028182093929","15,8805432688458","0,121616924947204","27,5442937919314","107,26006055025",,"130,578398325232","0,0430169234901951","0,256799163179916","0,697553946356218","1,63872411420744","1,23762028342128","1,97803181726417","32,0546745386434","33,0319630194776"
333,"3,31999999999999",,"1,35199689865112","30,193510055542","0,836540281772614","57,9715393066406","42,0284606933594","42,0284606933594",0,"30,193510055542","26,0546172602985",3127,"0,478211","0,3209382","7,99821","11,02911","5,972812","15,238722","0,122200382","34,29832","103,4982",,"124,702736199303","0,0401262532491645","0,331390497612519","0,723755574778515","1,82163636731389","1,29583984564484","1,84655234418897","36,0933127948872","31,8661051293258"
335,"3,33999999999999",,"1,35279738903046","31,4715480804443","0,838436543941498","62,4262018554962","37,5737981445038","37,5737981445038",0,"31,1118270804443","26,8311662102377",3772,"0,456446255817134","0,33415055907285","7,86285110426499","11,3424261637055","5,7861949562244","15,4315615126866","0,13593591806095","27,2281478551217","109,77981315915",,"113,520854037765","0,0424973784498602","0,248025088325195","0,735014804197271","1,84051633056721","1,2328223624948","1,96025648107554","37,1069549690515","33,808058048501"
337,"3,35999999999999",,"1,36338019371033","30,563009262085","0,826975047588348","58,4449475097656","41,5550524902344","41,5550524902344",0,"30,563009262085","26,1532654673983",4002,"0,47827","0,334023","8,22394","11,278172","5,899281","16,228322","0,13622837","28,928112","102,3872",,"119,125861962527","0,040615933482005","0,28253641080135","0,694968463159654","1,96237142188577","1,28187830439188","1,91178755512748","36,9575954573403","33,9312982206703"
339,"3,37999999999999",,"1,37423264980316","32,2760848999023","0,788461923599243","61,3338679497461","38,6661320502539","38,6661320502539",0,"31,9043758999023","27,0854952315031",4772,"0,485202147788795","0,359323191302434","8,84696723097924","11,0988277702292","6,27999412544302","16,2489896683334","0,13633761124088","31,6628050057717","114,886336657876",,"119,182003560447","0,0406154088651079","0,275601136974725","0,683047253815354","2,06084646347392","1,39530812337355","1,76733091600563","40,4640667418185","33,4891132332879"
341,"3,39999999999999",3475,"1,35536992549896","30,9061393737793","0,739411473274231","58,9689139251709","41,0310860748291","41,0310860748291",0,"30,9061393737793","26,6031892285558",4008,"0,48872","0,3569685","8,55862","11,02912","6,110291","16,022931","0,13420832","30,29832","104,2873",,"119,388507359305","0,0417086516284167","0,290527418007754","0,688333489047666","2,16698436244814","1,36238244755701","1,80500732289182","41,7982956592789","32,7855029464724"
343,"3,41999999999999",,"1,32188296318054","30,624044418335","0,715518951416016","60,0129716531227","39,9870283468773","39,9870283468773",0,"30,199334418335","26,6533103177446",4127,"0,472442783111127","0,368425303668638","7,83075425903574","11,0632392299992","6,1591521670491","15,5880655208388","0,132255117853682","25,7983831313614","112,005574977208",,"117,863609165464","0,0470485079063132","0,230331241428037","0,709724963319495","2,17856780592463","1,29784156622224","1,7962276186626","42,20619783525","32,9946103064341"
345,"3,43999999999999",,"1,28370749950409","31,107177734375","0,699035406112671","60,970068359375","39,029931640625","39,029931640625",0,"31,107177734375","28,2710098451483",6238,"0,47738","0,377621","8,348937","11,22291","6,700192","15,239222","0,13602821","27,88918","110,9723",,"112,029864981683","0,0452298298573818","0,251316589815657","0,736449012948299","2,18003578455992","1,3745766472332","1,67501319365176","44,5001461476203","31,9226234865306"
347,"3,45999999999999",,"1,22771179676056","31,1724586486816","0,605126798152924","61,1416026344676","38,8583973655324","38,8583973655324",0,"30,7814446486816","29,2509084935231",7221,"0,97073528214707","0,385907023946509","9,49083959446462","11,2632046572317","6,72737922587227","16,4982200870931","0,13847247020835","32,8821497671914","108,06692518769",,"119,144405110051","0,040660999493826","0,304275796781319","0,682692108468303","2,72640711623612","1,47419196841305","1,67423364717058","50,8677598523785","16,995591270364"
349,"3,47999999999999",,"1,24415171146393","27,9356060028076","0,535481572151184","53,3570074653626","46,6429925346375","46,6429925346375",0,"27,9356060028076","26,1957927126589",10829,"0,6847","0,399281","9,77281","11,072871","6,990122","17,293221","0,14398273","30,44972","107,8273",,"120,106216905319","0,0408563146116624","0,28239341984822","0,640301248680046","3,22947079775839","1,5499334364141","1,5840740690935","52,169126736859","25,2566394041186"
351,"3,49999999999999",3480,"1,21036005020142","27,6482410430908","0,484761118888855","54,7275303488683","45,2724696511317","45,2724696511317",0,"27,2623840430908","26,278225815241",8665,"0,456027795115092","0,420134123620739","9,27951502026107","11,0372169929093","7,1725685148102","17,0606344105631","0,151031681310176","29,1223193566146","116,19400043006",,"112,960633574127","0,0452754397943653","0,250635310332946","0,646940595953197","3,5193900141308","1,52866593721328","1,53880955896332","56,2388008872912","37,411391571554"
353,"3,51999999999999",,"1,1933810710907","26,7074680328369","0,488942444324493","51,2783386230469","48,7216613769531","48,7216613769531",0,"26,7074680328369","26,109608623588",12236,"0,4421","0,400921","9,02912","11,72817","7,099281","17,88291","0,15000283","27,87281","112,9382",,"119,217150769756","0,0444031090516019","0,24679700933785","0,655831181837855","3,65746729652535","1,40936923663283","1,65202222591274","54,6229282052514","40,4499208323909"
355,"3,53999999999999",,"1,16311311721802","25,5010051727295","0,516456007957459","51,9242470337693","48,0757529662307","48,0757529662307",0,"25,1323471727295","25,2091316549237",12273,"0,405434627287679","0,446278959353192","10,3527819171664","11,9199786218156","7,81661703909641","18,9873307226376","0,152197657117731","34,225206657119","119,033410753345",,"124,754421863078","0,043107153509454","0,287526052059776","0,627785906083367","3,67646622947246","1,56172074684313","1,52495364199057","48,6630938269571","46,8320400989454"
357,"3,55999999999999",,"1,11426603794098","25,2023277282715","0,481025457382202","51,4127485656738","48,5872514343262","48,5872514343262",0,"25,2023277282715","26,3875184936228",11321,"0,4283","0,42332","10,2291","11,26251","7,822837","19,228322","0,15002983","31,92832","120,8273",,"128,163325919919","0,0413838949663216","0,264247566568151","0,585725057027857","3,997360577264","1,64042091860518","1,4396963659092","52,3929187977401","44,8945178613122"
359,"3,58",,"1,1237891","24,7891892","0,5293812","49,891268290885","50,108731709115","50,108731709115",0,"24,4237172","25,3555909497016",12992,"0,464880636221315","0,490849754830073","9,95406011557359","11,3562665788398","7,7940056867845","20,6953827437065","0,161615449177682","32,0053912741975","127,287571868869",,"128,053245212676","0,0493115119992208","0,25144160426887","0,548734310424545","3,90935355160072","1,60606616889153","1,45705135910992","46,136351649813","44,5176269588783"
361,"3,6",3570,"1,1348278","25,2092129","0,5452778","51,1242837612","48,8757162388","48,8757162388",0,"25,2092129","25,9164856406702",11321,"0,4872","0,488291","9,728711","11,20291","7,766271","21,298211","0,15738122","30,29873","121,0982",,"135,328795900807","0,0501907189965865","0,250199672662352","0,526002395224651","3,90593767066989","1,6052323012503","1,44250825138603","46,2318709839278","43,715539819376"
363,"3,62",,"1,13277809","24,229182","0,523998","49,161010278","50,838989722","50,838989722",0,"24,229182","24,9540304932981",11772,"0,486922651944736","0,487676262886761","9,20042544194857","11,4748753136779","7,92135645861414","21,2927878822231","0,172205724215151","31,7416429611468","122,737352229636",,"123,647387328543","0,0530058382586573","0,258614369501466","0,538909013565951","4,0635246474649","1,53460997893888","1,44859979141571","46,239073431578","43,7293023793024"
365,"3,64",,"1,112878","24,7878279","0,549829","50,2697149812","49,7302850188","49,7302850188",0,"24,7878279","25,9858965223502",10772,"0,47728","0,4982891","9,5698437","11,02981","8,1287612","22,32212","0,18408582","32,9283","123,40823",,"121,259312640159","0,0520686769419233","0,266824181823206","0,494120182133238","4,05982951062967","1,64979215417129","1,35688695099076","45,0827946507005","46,7694435132417"
367,"3,66",,"1,1232989","25,209812","0,500928","51,024659488","48,975340512","48,975340512",0,"25,209812","26,1830999151992",11772,"0,434471749785995","0,507135183272762","9,60172250096213","11,2713717354682","8,26280411336845","21,9537195277364","0,190095898715359","31,9566932611961","129,103493235607",,"115,487602184458","0,0528171047665609","0,247527719508541","0,513415128640407","4,38260978179227","1,62994019084583","1,36410975993394","50,3262185383927","50,5296823983378"
369,"3,68",,"1,22781","26,208712","0,5788771","53,177476648","46,822523352","46,822523352",0,"26,208712","24,9035523954575",12443,"0,5872","0,500291","9,728372","11,25412","8,365526","22,823221","0,18729871","35,28821","127,8273",,"121,854661999541","0,0514259734311147","0,276061608122834","0,493099549796236","3,94267125094428","1,65221172335109","1,34529735488241","45,2750886155282","38,8678831743869"
371,"3,7",,"0,969817101955414","25,2085361480713","0,408156514167786","51,9468415602347","48,0531584397653","48,0531584397653",0,"24,8022131480713","29,83646636162",14221,"0,611799015165072","0,501174138375299","9,81366228627682","11,9876310572578","7,64351418895638","20,2425021548557","0,163104558570594","34,3751467348525","129,531753304465",,"124,107519325369","0,0510690223237178","0,265380077532446","0,592201051310363","4,95949505942085","1,49807334975793","1,56834026351099","60,7664273070393","33,0868498527969"
373,"3,72",,"0,869877994060516","20,8090496063232","0,221495747566223","41,9302349567413","58,0697650432587","58,0697650432587",0,"20,8090496063232","27,9087696280101",18338,"0,6092","0,512282","10,23482","11,298121","7,9928702","23,922122","0,1672832","40,29811","137,8273",,"143,003732592394","0,0500528587703546","0,292381190083532","0,47228757549184","10,8002624261884","1,65868043013524","1,41352489372341","93,9478515274959","39,2680925804334"
375,"3,74",,"0,856797873973846","21,0806636810303","0,307660549879074","42,1171395387424","57,8828604612576","57,8828604612576",0,"20,7379796810303","28,2380598304416",15002,"0,808782926111047","0,563807805182837","12,2153185513209","11,8833013797831","9,00954163526271","24,3526332390495","0,250984712571353","42,6585616319618","143,950387761045",,"97,0283528010743","0,0461558004250219","0,296342109913412","0,487967821103149","7,91542277637522","1,83355342891793","1,31896847374263","67,405391068765","30,1102217329769"
377,"3,76",,"0,898640632629395","23,8400592803955","0,25757709145546","46,9649167823792","53,0350832176209","53,0350832176209",0,"23,8400592803955","30,9505284803488",12342,"0,82731","0,5440282","13,22042","11,266172","9,118271","24,9278322","0,23039843","41,92822","140,9283",,"108,194453408385","0,0411505988463301","0,297514551725949","0,451951533916375","9,67781414843351","2,03109975597745","1,23556011879884","92,5550449602695","30,1311868586141"
379,"3,78",,"0,959627568721771","22,5543937683105","0,237455993890762","44,7810069586575","55,2189930413425","55,2189930413425",0,"22,1999377683105","26,9895616180151",12228,"0,741031687914892","0,53191566088476","11,9306474100845","11,54885180727","8,5905685548694","22,8564121626949","0,246474797327827","43,3101092869779","147,281676989232",,"92,7332628345545","0,0445839729062105","0,294063118864029","0,505278419248996","9,62553599434917","1,82296318085801","1,34436408178406","93,4907449778811","30,8440415375597"
